SSC-A,F4/80:Fluorescein (FITC),CD11c-biot:Qdot 605,Gr-1:APC,IgD:APC-Cy5.5,CD11b:APC-Cy7,I-Ad:PE,CD5:PE-Cy5,CD19:PE-Cy5.5,IgM:PE-Cy7
0.5311689,0.13413787,0.18106538,0.25633276,0.16991627,0.21642801,0.5219997,0.32971692,0.6825147,0.5961161
0.6937279,0.79300404,0.49853057,0.17849506,0.42733014,0.81742656,0.4635303,0.47966325,0.26783374,0.4902356
0.75168484,0.18071647,0.20570855,0.2534254,0.34383467,0.24905619,0.15880823,0.23428187,0.22403793,0.30975387
0.51359993,0.14543304,0.113149635,0.15563105,0.20832804,0.23624717,0.1783178,0.5704263,0.15532322,0.24162684
0.494375,0.1651998,0.1619005,0.25072536,0.20193492,0.2507659,0.13671495,0.14476451,0.22713353,0.16690612
0.5628791,0.12375017,0.10141195,0.03003602,0.17800434,0.19999656,0.12786001,0.6955473,0.13690531,0.2519897
0.6880684,0.7869748,0.46913397,0.24497448,0.46806082,0.88821566,0.4453836,0.4599027,0.26454368,0.50720257
0.5127666,0.11434515,0.18660885,0.24977715,0.19680542,0.2341861,0.12176982,0.19218494,0.22312362,0.17058058
0.6220244,0.3384345,0.6029876,0.2669169,0.28330058,0.7694666,0.55215114,0.26114175,0.2372003,0.4360198
0.70206004,0.8260255,0.48562297,0.18139301,0.5423442,0.8118553,0.47867104,0.4747654,0.42359886,0.67097825
0.68573755,0.75889087,0.44005445,0.29194918,0.45440772,0.8809347,0.41928536,0.4206837,0.23162736,0.48200148
0.50132084,0.15363456,0.19296767,0.2483494,0.5790828,0.14076324,0.5482649,0.19565019,0.5692535,0.67318827
0.5632665,0.16092525,0.22164704,0.24926262,0.22064261,0.25272673,0.14265409,0.13300802,0.22677468,0.14271116
0.697901,0.82969517,0.47202435,0.13680579,0.50239867,0.825871,0.4983239,0.5251104,0.2788176,0.5362782
0.58666205,0.20561877,0.24932025,0.21990366,0.15661143,0.4541849,0.59813714,0.36019176,0.72113305,0.67107975
0.73414725,0.8145026,0.47208327,0.19639261,0.4602895,0.8234456,0.39303246,0.44895226,0.21772228,0.42529178
0.6178725,0.29937732,0.3332148,0.26510063,0.31881467,0.7190272,0.45592207,0.19583604,0.23954731,0.32803255
0.67236596,0.11606341,0.25518206,0.24443719,0.22758414,0.22662131,0.1531464,0.19444206,0.22642237,0.13094133
0.6481945,0.32662454,0.37820753,0.27056864,0.32986608,0.7102393,0.5836333,0.19540913,0.24777858,0.37599683
0.7276957,0.53925824,0.25727832,0.32902637,0.22638749,0.4914671,0.27348992,0.25361905,0.20643394,0.18186447
0.6924267,0.7637905,0.44229767,0.144677,0.49878627,0.7290326,0.4759974,0.49763927,0.25042015,0.4201851
0.7260958,0.5353919,0.33068225,0.38141027,0.23465924,0.35349098,0.2415164,0.2597376,0.21767724,0.14910345
0.61413544,0.26888436,0.40924412,0.27716935,0.28082818,0.7301527,0.5389516,0.20514101,0.22639816,0.3559884
0.726659,0.8419624,0.47194025,0.2286795,0.46754265,0.86616963,0.45902404,0.47552687,0.22493567,0.5183215
0.52044535,0.11075934,0.18138799,-0.065788984,0.07907956,0.21327953,0.20173416,0.7679551,0.042039607,0.25430316
0.70659626,0.80268395,0.44293997,0.30225828,0.46541157,0.9036008,0.42075592,0.42913792,0.25420547,0.49498224
0.7053052,0.80611897,0.48034254,0.15709822,0.48936912,0.8095725,0.48907024,0.49737853,0.2750468,0.48057744
0.67631614,0.792181,0.4112677,0.25780597,0.5245049,0.85094947,0.3195464,0.4057937,0.20632195,0.48565462
0.60254735,0.23550661,0.5575302,0.251519,0.2336727,0.70728755,0.53387785,0.15319376,0.22183491,0.21125236
0.6096492,0.14375861,0.33011958,0.25344416,0.23363887,0.22948568,0.166913,0.1265306,0.23281251,0.15740858
0.6029075,0.14187245,0.23953387,0.1777437,0.21736678,0.21059099,0.5820475,0.5008332,0.68694973,0.6777132
0.4959863,0.1334486,0.15939568,0.24167311,0.51146704,0.15098393,0.47016138,0.15369721,0.6083892,0.6084399
0.5119905,0.1528486,0.13681848,0.25412995,0.21893431,0.3366574,0.11597087,0.135286,0.20798834,0.17139784
0.5836655,0.15358184,0.14895652,0.24990796,0.15995806,0.2226094,0.5234047,0.38280708,0.69891995,0.85751975
0.53535837,0.13736777,0.13219938,0.23286407,0.3807101,0.20513806,0.31994948,0.3477705,0.6096052,0.50737524
0.6191896,0.38966215,0.35093895,0.28934887,0.2867599,0.75582576,0.42926845,0.28542382,0.25811863,0.38754424
0.55725235,0.16495982,0.13587223,0.21914917,0.33664745,0.28844535,0.45760557,0.42598626,0.6323002,0.6910172
0.72020715,0.8353574,0.51077884,0.3548509,0.51078504,0.8831311,0.48469302,0.49324644,0.26447552,0.50547796
0.5414243,0.18996422,0.21446083,0.2408914,0.18762852,0.17060788,0.60147995,0.31927755,0.6275583,0.80221075
0.74343413,0.20053466,0.2938968,0.25196075,0.24286796,0.23431976,0.20791559,0.24567968,0.23374853,0.24193919
0.5686043,0.18008305,0.14990634,0.23181558,0.17221801,0.20644711,0.4865916,0.4414153,0.6259167,0.7411634
0.7076171,0.85796225,0.54283005,0.17861694,0.5469046,0.8332022,0.5259547,0.51089454,0.24072316,0.48601434
0.6838535,0.8274289,0.4093679,0.21605751,0.4509226,0.850162,0.45841125,0.47893777,0.26109558,0.45894295
0.7271459,0.79875755,0.5645303,0.18270198,0.46619987,0.87787455,0.51733464,0.5213921,0.24723268,0.48050708
0.5395252,0.15756865,0.22027805,0.2522172,0.16970813,0.17254591,0.45739684,0.4127888,0.6485137,0.76887256
0.48757842,0.15223077,0.20717096,0.11485305,0.21360114,0.22366497,0.1941406,0.60704815,0.10773629,0.230245
0.6944234,0.6986092,0.44928345,0.27187994,0.39117858,0.88395226,0.5093708,0.4406675,0.24815883,0.4167237
0.5807684,0.38452223,0.33279318,0.34131753,0.25374353,0.61329174,0.21294284,0.21593402,0.20211913,0.19703482
0.54956734,0.18031605,0.2427383,0.24535717,0.2225949,0.21615435,0.29386833,0.22589983,0.6552512,0.7970645
0.724448,0.5483207,0.27668324,0.5345261,0.27386737,0.48246777,0.20233333,0.18387027,0.23608409,0.09661734
0.58067125,0.13944076,0.12714162,0.20147088,0.20108162,0.17397146,0.51104146,0.5263655,0.6266075,0.6210902
0.6807614,0.49733946,0.2799346,0.542657,0.23173565,0.5608779,0.21626489,0.20708969,0.1953873,0.2836666
0.5071388,0.12668131,0.23632844,0.24943341,0.4816902,0.23194444,0.5527078,0.14073268,0.56811935,0.422082
0.7240864,0.81874293,0.47354317,0.24844293,0.42046577,0.8786791,0.46422672,0.48708877,0.27845082,0.4673525
0.53249675,0.3991235,0.16281085,0.23000735,0.2533042,0.17973211,0.48949876,0.3262239,0.64202416,0.7659382
0.48161718,0.10553624,0.10478142,0.13390991,0.20473206,0.26741242,0.17002262,0.62047875,0.14284481,0.20983979
0.5657834,0.16656847,0.20823799,0.23436347,0.38856354,0.30097958,0.46331272,0.35608163,0.602422,0.75817466
0.54768455,0.12833093,0.13367952,0.14525025,0.20799012,0.18252271,0.14978309,0.62866133,0.20261377,0.11974121
0.5851292,0.16217516,0.21906641,0.18505226,0.19969727,0.20177992,0.56299776,0.5297004,0.6609957,0.7841494
0.68655777,0.79809904,0.45438623,0.17896369,0.51299024,0.8415545,0.45895907,0.47912607,0.25001374,0.50310594
0.5384874,0.17156905,0.19060892,0.22757557,0.1936853,0.20466186,0.57906055,0.4272883,0.67802507,0.62850285
0.6968793,0.7420968,0.6127252,0.13189563,0.42722037,0.7503678,0.5569688,0.5276257,0.40907562,0.55337995
0.5296045,0.16139582,0.13418376,0.25060004,0.49605918,0.24418406,0.43045205,0.12844859,0.5866939,0.66496146
0.6927325,0.78077483,0.46785435,0.26614964,0.46847013,0.8778494,0.41599223,0.44868106,0.2124274,0.4941033
0.5329708,0.12560646,0.118163474,0.23464708,0.5594034,0.15826486,0.4174432,0.22962801,0.60013986,0.5398507
0.5267932,0.10190288,0.09200094,0.2355228,0.20094454,0.24259087,0.1398644,0.4575558,0.2358576,0.3153197
0.77860975,0.22940038,0.33931875,0.24276608,0.3234999,0.25746176,0.2137384,0.30554998,0.21545096,0.31583917
0.72433734,0.7617165,0.48200947,0.22015306,0.33933255,0.8456896,0.4608159,0.47655144,0.217773,0.45944235
0.5667575,0.15426694,0.21187542,0.22963217,0.1859131,0.32428357,0.49640587,0.3970426,0.6486156,0.6625687
0.5028971,0.13648614,0.18374863,0.25127867,0.23998956,0.23114659,0.1480718,0.1567116,0.21061864,0.14949399
0.6861752,0.79663473,0.4698606,0.20453838,0.43063396,0.82291806,0.453737,0.4521719,0.31404316,0.54072434
0.6962028,0.7912205,0.41521633,0.2628512,0.48833045,0.8491846,0.4166457,0.4366938,0.2677131,0.3989557
0.65069985,0.15233606,0.2684353,0.24759248,0.21218568,0.24286927,0.17884775,0.21805105,0.20563038,0.16834067
0.5999261,0.1448857,0.2531248,0.24859513,0.21866639,0.231476,0.17832203,0.23294929,0.1950061,0.1883477
0.72592944,0.8366966,0.44281083,0.1829009,0.5031225,0.859664,0.46934122,0.49649912,0.24997358,0.5068394
0.5080877,0.09706412,0.16117515,0.2551339,0.5032557,0.2685525,0.49832344,0.12424186,0.55475926,0.48480058
0.726616,0.19038543,0.27701917,0.24571793,0.3387188,0.2536538,0.1783032,0.22905307,0.23592527,0.3063532
0.5793363,0.3014456,0.2674658,0.5229201,0.25849783,0.270826,0.15446971,0.18487564,0.23139247,0.14832342
0.69117874,0.7986247,0.47428176,0.21825635,0.5534345,0.8421476,0.43875661,0.47944355,0.27531514,0.5317558
0.7546793,0.56847847,0.32032862,0.25556135,0.23142226,0.45070764,0.28576016,0.24718848,0.20904869,0.09411773
0.7060116,0.7800253,0.49809632,0.1746182,0.4953566,0.8862274,0.49204856,0.5177129,0.23958388,0.44365606
0.4953752,0.13567309,0.15508312,0.25933704,0.25691244,0.23459718,0.428419,0.13710083,0.5874153,0.6395388
0.5581517,0.13560025,0.08438269,0.23405121,0.25930727,0.22458652,0.4374481,0.31293598,0.5965004,0.72506326
0.7269884,0.7913761,0.5418928,0.21136288,0.4407592,0.87611735,0.49829206,0.4719274,0.27001214,0.4942973
0.66852367,0.73746204,0.4399455,0.2151127,0.48556653,0.8516664,0.41626176,0.4349329,0.22634292,0.47261736
0.55819243,0.14776896,0.17289156,0.25249323,0.16703343,0.2942071,0.45182422,0.191781,0.6701907,0.58339727
0.57871103,0.16936783,0.18047488,0.24010883,0.12247942,0.055144157,0.25693032,0.3604339,0.6915949,0.8758318
0.6801812,0.5448218,0.24145195,0.38094297,0.22919312,0.45522234,0.20275101,0.2025831,0.21446268,0.08594603
0.7127991,0.8144986,0.4902102,0.1668799,0.4368161,0.7931351,0.47232348,0.4949765,0.26964036,0.46585244
0.7170753,0.5340706,0.31622964,0.31097245,0.20996882,0.57492226,0.22199948,0.12270514,0.238178,0.15796977
0.5176042,0.15499598,0.18492341,0.13141322,0.20900792,0.25803,0.103735514,0.62469804,0.23730108,0.45904845
0.7229354,0.7931584,0.5153158,0.18760452,0.51231843,0.78852695,0.48576942,0.4914193,0.28190184,0.5138117
0.714411,0.8566978,0.49313328,0.21686901,0.60698897,0.8776817,0.5233076,0.5164516,0.4435335,0.6940735
0.72425616,0.5682287,0.35612065,0.2738998,0.21905564,0.5560382,0.27135164,0.17181687,0.23985098,0.17795397
0.6434746,0.6585262,0.40992248,0.26604328,0.42213073,0.862479,0.44309247,0.45366198,0.2538536,0.50391114
0.69679123,0.7886589,0.46580738,0.18239892,0.40167618,0.784432,0.4667572,0.47853452,0.19515046,0.45739073
0.71789,0.8014843,0.51290065,0.1900076,0.4558873,0.87794435,0.518318,0.5326001,0.32181743,0.53312665
0.5422887,0.14597842,0.094726846,0.25525993,0.19522749,0.25743866,0.51787287,0.2689777,0.6630058,0.58934885
0.59094787,0.12883335,0.36574242,0.258974,0.23148455,0.21986438,0.16937761,0.16542225,0.23151594,0.090155035
0.4818795,0.12691578,0.1920946,0.25562978,0.6090459,0.17767613,0.47078314,0.17542481,0.58468443,0.62203413
0.60093004,0.4114785,0.22761129,0.2429903,0.2193865,0.120233014,0.43351516,0.2712595,0.61896455,0.86118644
0.6855516,0.82651407,0.34736407,0.26863575,0.5105375,0.8393559,0.36564538,0.4120683,0.21911274,0.43093416
0.67572254,0.7529497,0.41447023,0.24860233,0.43504918,0.83549565,0.40914407,0.44445848,0.24508841,0.4166471
0.68808985,0.82280475,0.46919808,0.24234578,0.49128225,0.8378922,0.4526778,0.45646602,0.27512664,0.4104998
0.6929976,0.77703464,0.51296365,0.3150637,0.4530915,0.8438427,0.43954062,0.45278654,0.25812232,0.44760835
0.7038599,0.78995174,0.55944294,0.1524021,0.48192403,0.7748482,0.54232764,0.5177879,0.42427853,0.56309336
0.7445099,0.5655434,0.28261027,0.36939114,0.2303829,0.39643598,0.18579754,0.17296581,0.21579978,0.18690054
0.7117139,0.7730986,0.47940987,0.17926253,0.44788888,0.8234741,0.46298832,0.48665872,0.25880975,0.43861738
0.6941922,0.79375887,0.4613657,0.22183041,0.43390316,0.83039844,0.4613518,0.4613533,0.29987583,0.49198875
0.61851084,0.3837634,0.4574003,0.26211613,0.29696465,0.7116734,0.45818692,0.13929081,0.24315132,0.289321
0.7363517,0.5508272,0.3264174,0.27094948,0.21732195,0.53160703,0.27232423,0.27571142,0.2159845,0.13960704
0.7215968,0.80965304,0.50630635,0.2503212,0.44539574,0.8571306,0.47193256,0.45886984,0.2673043,0.44224268
0.73327875,0.1235088,0.2818074,0.2537335,0.23259783,0.23400435,0.17047688,0.17783314,0.21968533,0.107985325
0.6443359,0.47274828,0.5204745,0.28035954,0.24490453,0.7197476,0.47399816,0.17304388,0.21470118,0.32331625
0.72281605,0.80504525,0.46766126,0.16026106,0.521299,0.78324944,0.47146422,0.49317294,0.31189564,0.502181
0.575661,0.13146888,0.24903753,0.20982887,0.22732931,0.15490955,0.49948937,0.45148534,0.64099306,0.8185889
0.57296914,0.18320838,0.12639463,0.19222523,0.17339213,0.21986154,0.59416956,0.49996236,0.6535885,0.6443776
0.51942676,0.11174088,0.14033483,0.012393596,0.20782615,0.15570171,0.13897765,0.7083318,0.12670521,0.26672032
0.60602516,0.21614848,0.40194052,0.2646956,0.26693365,0.67639405,0.5206939,0.20292965,0.23704848,0.3406439
0.4851512,0.13522232,0.2107077,0.108834855,0.23164998,0.22193585,0.09809839,0.6209878,0.24194564,0.13106667
0.6856391,0.7827857,0.4779644,0.13500556,0.47354627,0.84832925,0.50128055,0.5174236,0.21445425,0.4580372
0.67468226,0.74201834,0.47118893,0.16810341,0.32209927,0.8005035,0.4817996,0.50138557,0.31068638,0.5043866
0.52527267,0.139071,0.22746108,0.23291527,0.38531741,0.1119104,0.3696179,0.4131991,0.6458676,0.7754809
0.7170753,0.52587664,0.34123883,0.29421866,0.25415933,0.41450027,0.29247928,0.24034503,0.20766535,0.14466515
0.72189134,0.8349226,0.4813473,0.1806246,0.40207285,0.7826519,0.45308095,0.47302228,0.2026534,0.43738994
0.7056271,0.15332031,0.3869341,0.25289854,0.22502957,0.23443235,0.1502321,0.20204674,0.2330029,0.15954301
0.55075985,0.18470365,0.11943366,0.2418109,0.1596658,0.21956195,0.4860919,0.52582127,0.67379946,0.60483336
0.4981693,0.121857084,0.09598973,0.26193675,0.19509777,0.2626993,0.12006175,0.11413764,0.2429183,0.1941169
0.7030287,0.7693428,0.47884896,0.24051528,0.5321839,0.83789116,0.44808424,0.4469307,0.24831465,0.42797428
0.68314564,0.84912235,0.36683694,0.23644467,0.5164263,0.8255029,0.3791659,0.4156676,0.23932266,0.43033367
0.72778076,0.780266,0.4562419,0.2635799,0.33902383,0.85062516,0.46985725,0.46331596,0.23423235,0.22618228
0.6331132,0.32307464,0.3921512,0.2503984,0.3279101,0.740106,0.4774397,0.2677261,0.26537168,0.4633084
0.56365216,0.1345883,0.20131269,0.25193167,0.21366881,0.2506531,0.51891696,0.37168214,0.6575255,0.7286892
0.61309683,0.23747136,0.5847961,0.26148146,0.2697225,0.6932572,0.6941044,0.21092717,0.2152576,0.23986876
0.5153081,0.14405544,0.22544695,0.24942875,0.23567578,0.28405988,0.13384253,0.16073617,0.21821888,0.14139491
0.55040723,0.17776029,0.13910191,0.2125395,0.20897032,0.22747089,0.20419921,0.5096924,0.17345124,0.33306238
0.555135,0.18973492,0.20309524,0.22335112,0.24505699,0.13352841,0.5344771,0.4714103,0.64332,0.7896485
0.6918813,0.8166075,0.3754694,0.22438207,0.44908676,0.8402238,0.415765,0.45474538,0.22200632,0.4375909
0.7038417,0.77055097,0.45748398,0.23496053,0.5167677,0.86530185,0.43092725,0.4524269,0.27223954,0.4900697
0.66532546,0.7717095,0.40933895,0.38855565,0.34977448,0.7969861,0.38142478,0.4162874,0.22908652,0.42873174
0.55314267,0.1834339,0.29443327,0.25852153,0.21255125,0.2789364,0.12605001,0.13063453,0.21827921,0.14846225
0.7128657,0.7886417,0.54668623,0.18583047,0.45501786,0.7755508,0.5068391,0.4922996,0.27518287,0.5017139
0.5115356,0.13068527,0.3087627,0.26172784,0.19629939,0.28856286,0.11222807,0.10842327,0.2238984,0.11865531
0.5329708,0.1331202,0.10310097,0.28112715,0.19996329,0.25363255,0.18234856,0.40561303,0.24963892,0.30950278
0.55420744,0.14525934,0.13978647,0.22948487,0.2357151,0.21464817,0.47969922,0.4228774,0.62022835,0.6189191
0.5978056,0.16085075,0.21996124,0.20647164,0.12541044,0.13533664,0.48438776,0.49931294,0.7034361,0.851688
0.49552798,0.20678768,0.15166071,0.25198215,0.57140267,0.20474058,0.5230574,0.20270815,0.6042052,0.5423309
0.56544495,0.18612377,0.2041092,0.24600075,0.14593194,0.38532862,0.55551726,0.2429618,0.6975942,0.76752704
0.68354034,0.7124821,0.37075785,0.23664139,0.38515118,0.8521313,0.37791047,0.43537703,0.32041714,0.4972382
0.71157086,0.83326024,0.46774983,0.23017347,0.4914802,0.79580986,0.44344887,0.45209554,0.24398686,0.44431332
0.6116004,0.17813307,0.25418317,0.20958768,0.16327374,0.166918,0.53148425,0.47620404,0.672847,0.8460668
0.67125094,0.40169138,0.41611627,0.30879274,0.44987008,0.8537445,0.5038556,0.40263498,0.31727734,0.48959336
0.5432876,0.107094266,0.104097925,0.2329891,0.57780707,0.17963032,0.45060614,0.22445865,0.61958265,0.7127052
0.5110126,0.12109621,0.15925926,0.27087727,0.20453022,0.34693164,0.10004308,0.09004284,0.22562778,0.13304438
0.48275074,0.15194844,0.17917477,0.2573457,0.50582045,0.19005096,0.53156877,0.12919505,0.5444083,0.22660176
0.49824348,0.16191058,0.16340674,0.095776655,0.18777029,0.25892723,0.11445047,0.654722,0.10147993,0.23266183
0.6779359,0.77262175,0.44277227,0.24709971,0.4638002,0.7248341,0.42904618,0.45918882,0.2437971,0.3798438
0.6847338,0.8202162,0.46173805,0.20724353,0.5454974,0.8437767,0.45305622,0.48306733,0.22657435,0.47541237
0.7267306,0.78723234,0.47314745,0.2606662,0.441197,0.88347924,0.44613278,0.45003343,0.27959567,0.46059513
0.6926102,0.8181887,0.42437035,0.18693082,0.47845447,0.802358,0.4107093,0.4576704,0.2369853,0.4666293
0.53982013,0.122395955,0.1867422,0.23893355,0.54975903,0.082983896,0.42270923,0.21875341,0.6774909,0.8001543
0.678351,0.79895353,0.5206675,0.17044257,0.50342476,0.8411572,0.4915529,0.49059078,0.44281134,0.52333564
0.70913756,0.5671936,0.28462356,0.48996833,0.24529734,0.568039,0.24742843,0.17164002,0.2200428,0.15480895
0.6908978,0.76074547,0.4754525,0.37122864,0.4998096,0.8368337,0.4541745,0.4585298,0.25482085,0.48317853
0.4893013,0.12907864,0.12205143,0.11403257,0.20441698,0.228536,0.13687223,0.63503176,0.19799103,0.11044334
0.5544616,0.1511963,0.20320188,0.23475598,0.42220247,0.15982352,0.5582819,0.38811558,0.59426975,0.706376
0.6745341,0.5452026,0.28001487,0.27117896,0.2528836,0.59564567,0.19646244,0.18456629,0.20589247,0.17127973
0.69302815,0.48244885,0.29035094,0.49524543,0.24010478,0.36086237,0.18704468,0.18011713,0.22660998,0.21219291
0.60988903,0.2666809,0.401628,0.2644214,0.28661102,0.56747395,0.7601272,0.18271613,0.2594436,0.20139883
0.5491221,0.21084785,0.183224,0.26127186,0.34971353,0.27393025,0.5178281,0.16725373,0.62191963,0.8162034
0.70874876,0.7864666,0.41074184,0.1908439,0.431541,0.82987046,0.4137577,0.44710392,0.40388507,0.58645415
0.6910955,0.7769593,0.48656744,0.17733124,0.46745506,0.8568033,0.4841049,0.4947956,0.34350193,0.52477443
0.4995002,0.14107366,0.049312353,0.23998392,0.5805858,0.19926892,0.5432256,0.23903431,0.58965796,0.58334404
0.51833665,0.1429013,0.18541354,0.25405106,0.21230389,0.23193368,0.12717126,0.16565149,0.24115996,0.24219473
0.5760694,0.14749044,0.1873488,0.24599639,0.43027547,0.2618688,0.50765085,0.41703188,0.65208983,0.5219978
0.5424796,0.11535218,0.22686066,0.25135517,0.20386252,0.25195694,0.11993158,0.1754322,0.21404012,0.23146847
0.555177,0.17860825,0.20982817,0.24229176,0.23022732,0.23612025,0.1276194,0.3751118,0.23537777,0.17417309
0.55458874,0.14182508,0.17009221,0.26048717,0.22173303,0.2214926,0.16802184,0.16726473,0.20734058,0.15854655
0.5655577,0.13862859,0.134024,0.26081935,0.22625186,0.23200522,0.16150843,0.13246255,0.21498771,0.17190956
0.58096266,0.2166018,0.16414048,0.20738673,0.20333758,0.22670199,0.48406395,0.4903315,0.7000257,0.8952941
0.68674195,0.771974,0.50430524,0.16568163,0.44077644,0.8461547,0.46514663,0.49045703,0.3158002,0.5031613
0.5075466,0.14720704,0.3659564,0.2618621,0.22474846,0.27720508,0.15360747,0.09158714,0.22875923,0.13931632
0.6977847,0.8021137,0.5276741,0.16999935,0.47298995,0.787851,0.49869528,0.5005523,0.30606723,0.5225782
0.56080186,0.13870806,0.21201709,0.24930006,0.21856537,0.23335369,0.14228782,0.19658417,0.21513826,0.17345859
0.7003763,0.77386814,0.45807037,0.2266275,0.48290774,0.8642924,0.47167367,0.4705178,0.25279447,0.4520327
0.5163071,0.14752913,0.21425597,0.2560706,0.20422412,0.3097163,0.12818493,0.13406783,0.21509174,0.18520173
0.4959863,0.15506694,0.21036007,0.25276718,0.26671195,0.2531247,0.4497216,0.20281306,0.5898795,0.26416248
0.5609205,0.16100138,0.21664907,0.26154342,0.58396167,0.1854491,0.5083802,0.17497912,0.6270355,0.5394081
0.55180705,0.18638153,0.2559973,0.24776591,0.5085976,0.1691218,0.45163614,0.21745542,0.6013886,0.7215393
0.5438073,0.20041731,0.19420126,0.23742847,0.33720565,0.17759706,0.4427107,0.3861503,0.6387477,0.69420856
0.77420175,0.2569092,0.33423507,0.23928055,0.26908627,0.28009394,0.18736908,0.30963013,0.24403915,0.2679923
0.7186036,0.80090255,0.51757544,0.17447391,0.55773747,0.7702597,0.48182386,0.49805588,0.40437746,0.57972944
0.6923653,0.5176903,0.27594692,0.35398358,0.23446241,0.40295556,0.2325432,0.20404883,0.2039471,0.080494285
0.6900619,0.52482635,0.20158918,0.3870201,0.20480844,0.48763213,0.25825608,0.2221175,0.21147488,0.20002072
0.6872943,0.7523976,0.45973822,0.3072358,0.44040278,0.8827491,0.40550807,0.38766894,0.2560477,0.44412595
0.52086085,0.14803195,0.17285034,0.24982792,0.54463995,0.20536894,0.39781764,0.14494091,0.5598753,0.55426526
0.5455335,0.10915062,0.13131905,0.2653188,0.2872381,0.25097838,0.5274571,0.12727934,0.5583836,0.53145653
0.59942055,0.21465568,0.14576416,0.20789394,0.23344396,0.25724393,0.5797698,0.4695472,0.70061797,0.7930427
0.5929649,0.13305625,0.19934864,0.19667546,0.14855638,0.289594,0.31413734,0.482513,0.72088575,0.9183076
0.686208,0.7832529,0.46271273,0.22467147,0.4680753,0.8316191,0.4137521,0.43990904,0.23235366,0.47955334
0.48170462,0.11561019,0.19640328,0.25157833,0.4809568,0.2166218,0.4536784,0.20304452,0.5392277,0.55290055
0.6305299,0.34129694,0.5121676,0.2596473,0.2931766,0.7570434,0.58335227,0.20873065,0.26808426,0.37208283
0.58666205,0.14563954,0.31979245,0.20872796,0.2584882,0.093185,0.49109,0.42818063,0.66419303,0.843105
0.5017533,0.13127694,0.16736914,0.19600014,0.19107346,0.21493745,0.4798252,0.49593198,0.6123513,0.6023755
0.66728365,0.7964245,0.37131667,0.27042386,0.41582957,0.8745951,0.3686905,0.4004,0.2623141,0.39636457
0.49383208,0.14738269,0.19408417,0.2610081,0.20708895,0.3379105,0.15839194,0.112553835,0.22492667,0.13342541
0.511078,0.12480218,0.19268733,0.24914946,0.2254991,0.22568758,0.1434941,0.18087864,0.20898744,0.16148466
0.6204016,0.14601432,0.17511103,0.25884444,0.21932207,0.2327938,0.16703969,0.15864816,0.22255334,0.17164356
0.69291604,0.81718343,0.44830334,0.22780809,0.52441686,0.8484172,0.43581322,0.45525965,0.28005198,0.55492413
0.7140191,0.7848214,0.4127166,0.20702943,0.3992456,0.8322014,0.41707528,0.4513371,0.24854615,0.29818478
0.70524263,0.78583986,0.52297944,0.18927485,0.3479119,0.8200421,0.48641372,0.49104276,0.23831883,0.45244727
0.6839093,0.7967973,0.47785592,0.25072038,0.45767897,0.86662316,0.453551,0.45501518,0.26614448,0.512435
0.5142989,0.14591545,0.1284464,0.24054654,0.5702712,0.23353381,0.48336577,0.21286769,0.57738096,0.6297304
0.58841056,0.15332106,0.25506535,0.26734716,0.23548414,0.028066104,0.27017993,0.12607957,0.6555082,0.89764875
0.5497454,0.14817287,0.24662068,0.23189448,0.14757477,0.31604183,0.5896632,0.42726308,0.7082095,0.8232461
0.6854632,0.79872394,0.48598954,0.26267102,0.57762104,0.9189825,0.45673677,0.4755577,0.30596948,0.53095394
0.74140036,0.49640557,0.2389101,0.6155314,0.23011684,0.36732826,0.21293189,0.23037244,0.20359895,0.18962798
0.5849442,0.17110452,0.1496538,0.22859721,0.2738819,0.1805014,0.62655354,0.4687061,0.6720108,0.81155133
0.68102604,0.7964011,0.48771772,0.22277632,0.49782237,0.8716355,0.46413037,0.47708663,0.2146951,0.45368448
0.5066613,0.10106246,0.16992486,0.2129851,0.20177354,0.25406182,0.13878945,0.4685679,0.22003683,0.18555011
0.5537838,0.14727944,0.1614874,0.22516575,0.18647537,0.30425873,0.44068325,0.44854456,0.65498483,0.7311644
0.7021159,0.78725654,0.5082912,0.21033487,0.36380914,0.75791126,0.4628637,0.442811,0.24867311,0.34851512
0.5012488,0.13352746,0.13717225,0.26250118,0.34954318,0.18144193,0.51680946,0.2232674,0.6065015,0.7157552
0.7484913,0.18306746,0.3387381,0.24653378,0.2508459,0.23357987,0.20976491,0.25523934,0.24787141,0.26271516
0.53375536,0.14127989,0.19590712,0.24152164,0.4999225,0.23089264,0.51940286,0.23053525,0.5471166,0.5607806
0.6801928,0.7554747,0.44305116,0.24985307,0.46413264,0.8700308,0.40923437,0.4539051,0.28876492,0.56494766
0.68825066,0.80463904,0.45754296,0.27107385,0.4715671,0.86236966,0.40719724,0.3937348,0.26236925,0.44005403
0.6717601,0.13968483,0.20217228,0.25173157,0.23735113,0.222098,0.15490785,0.20698665,0.20242152,0.11064144
0.49011084,0.10878854,0.12871595,0.25043562,0.23366548,0.26834956,0.11055053,0.15654214,0.21499102,0.23778492
0.5073427,0.1566032,0.17290704,0.15550193,0.17096858,0.27638292,0.1174857,0.5876897,0.22039424,0.23221408
0.5746,0.18038446,0.15113574,0.24906732,0.36903593,0.21119326,0.49489656,0.35451278,0.6962976,0.6995677
0.5557217,0.20291969,0.11388467,0.25898674,0.22288565,0.12515712,0.58119893,0.18384287,0.6647782,0.802755
